# Gnuplot File : velocities of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
1.68	0 -16.4808 0 0 0 0	
1.69	0 -16.5789 0 0 0 0	
1.7	0 -16.677 0 0 0 0	
1.71	0 -16.7751 0 0 0 0	
1.72	0 -16.8732 0 0 0 0	
1.73	0 -16.9713 0 0 0 0	
1.74	0 -17.0694 0 0 0 0	
1.75	0 -17.1675 0 0 0 0	
1.76	0 -17.2656 0 0 0 0	
1.77	0 -17.3637 0 0 0 0	
1.78	0 -17.4618 0 0 0 0	
1.79	0 -17.5599 0 0 0 0	
1.8	0 -17.658 0 0 0 0	
1.81	0 -17.7561 0 0 0 0	
1.82	0 -17.8542 0 0 0 0	
1.83	0 -17.9523 0 0 0 0	
1.84	0 -18.0504 0 0 0 0	
1.85	0 -18.1485 0 0 0 0	
